,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
1250,GRIK3,"GLUK3,GLUR7",ENSG00000163873,4581.0,2899.0,GLUR7,ENSG
1251,GRM7,"GLUR7,GPRC1G,MGLU7,MGLUR7,PPP1R87",ENSG00000196277,4599.0,2917.0,GLUR7,ENSG
1252,SLC2A6,"GLUT6,GLUT9,HSA011372",ENSG00000281165,11011.0,11182.0,GLUT6,ENSG
1253,SLC2A3P1,"GLUT3P1,GLUT6,SLC2A3P",ENSG00000253861,11008.0,,GLUT6,ENSG
1254,SLC2A12,"GLUT12,GLUT8",ENSG00000146411,18067.0,154091.0,GLUT8,ENSG
1255,SLC2A8,"GLUT8,GLUTX1",ENSG00000136856,13812.0,29988.0,GLUT8,ENSG
1256,SLC2A6,"GLUT6,GLUT9,HSA011372",ENSG00000281165,11011.0,11182.0,GLUT9,ENSG
1257,SLC2A9,"GLUT9,GLUTX,URATV1",ENSG00000109667,13446.0,56606.0,GLUT9,ENSG
1258,MGAT1,"GLCNAC-TI,GLYT1,GNT-1,GNTI,MGAT",ENSG00000131446,7044.0,4245.0,GLYT1,ENSG
1259,SLC6A9,"GLYT-1,GLYT1",ENSG00000196517,11056.0,6536.0,GLYT1,ENSG
1260,GGTA1,"GGTA,GGTA1P,GLYT2",ENSG00000204136,4253.0,2681.0,GLYT2,ENSG
1261,SLC6A5,"GLYT-2,GLYT2,NET1",ENSG00000165970,11051.0,9152.0,GLYT2,ENSG
1262,GM2A,"GM2-AP,GM2AP,SAP-3",ENSG00000196743,4367.0,2760.0,GM2AP,ENSG
1263,GM2AP1,GM2AP,ENSG00000241695,4368.0,,GM2AP,ENSG
1264,UGT1A6,"GNT1,HLUGP,UGT1F",ENSG00000167165,12538.0,54578.0,GNT1,ENSG
1265,UGT1A1,"GNT1,UGT1,UGT1A",ENSG00000241635,12530.0,54658.0,GNT1,ENSG
1266,GOLT1B,"CGI-141,GOT1,YMR292W",ENSG00000111711,20175.0,51026.0,GOT1,ENSG
1267,GOLT1A,"CGI-141,FLJ42654,GOT1,MGC62027,YMR292W",ENSG00000174567,24766.0,127845.0,GOT1,ENSG
1268,ADRM1,"ARM1,GP110,PSMD16,RPN13",ENSG00000130706,15759.0,11047.0,GP110,ENSG
1269,CD68,"DKFZP686M18236,GP110,LAMP4,SCARD1",ENSG00000129226,1693.0,968.0,GP110,ENSG
1270,IL6ST,"CD130,GP130,IL-6RB,SGP130",ENSG00000134352,6021.0,3572.0,GP130,ENSG
1271,LRPPRC,"GP130,LRP130,LSFC",ENSG00000138095,15714.0,10128.0,GP130,ENSG
1272,PODXL,"GP135,GP200,PC,PCLP,PDX,PODXL1",ENSG00000128567,9171.0,5420.0,GP135,ENSG
1273,CNTN1,"F3,GP135",ENSG00000018236,2171.0,1272.0,GP135,ENSG
1274,PTPRC,"B220,CD45,CD45R,GP180,LCA,LY5,T200",ENSG00000262418,9666.0,5788.0,GP180,ENSG
1275,CPD,GP180,ENSG00000108582,2301.0,1362.0,GP180,ENSG
1276,CD40LG,"CD154,CD40-L,CD40L,GP39,HCD40L,HIGM1,IMD3,T-BAM,TNFSF5,TRAP",ENSG00000102245,11935.0,959.0,GP39,ENSG
1277,CHI3L1,"GP39,YK-40,YKL40",ENSG00000133048,1932.0,1116.0,GP39,ENSG
1278,PDPN,"AGGRUS,D2-40,GP38,GP40,PA2.26,T1A-2",ENSG00000162493,29602.0,10630.0,GP40,ENSG
1279,CD7,"GP40,LEU-9,TP40,TP41",ENSG00000173762,1695.0,924.0,GP40,ENSG
1280,OXER1,"GPCR,GPR170,TG1019",ENSG00000162881,24884.0,165140.0,GPCR,ENSG
1281,GPBAR1,"BG37,GPCR,GPCR19,GPR131,M-BAR,MGC40597,TGR5",ENSG00000179921,19680.0,151306.0,GPCR,ENSG
1282,GYPC,"CD236,CD236R,GE,GPC,GPD,GYPD",ENSG00000136732,4704.0,2995.0,GPD,ENSG
1283,ACKR1,"CCBP1,CD234,DARC,DFY,FY,GPD",ENSG00000213088,4035.0,2532.0,GPD,ENSG
1284,MKNK2,"GPRK7,MNK2",ENSG00000099875,7111.0,2872.0,GPRK7,ENSG
1285,GRK7,GPRK7,ENSG00000114124,17031.0,131890.0,GPRK7,ENSG
1286,GPX1P2,"GPXL1,GPXL2,GPXP2,GPXP2P",ENSG00000215326,4561.0,,GPXL2,ENSG
1287,GPX1P1,"GPXL2,GPXP1",ENSG00000197582,4560.0,,GPXL2,ENSG
1288,RAPGEF1,"C3G,GRF2",ENSG00000107263,4568.0,2889.0,GRF2,ENSG
1289,RASGRF2,"GRF2,RAS-GRF2",ENSG00000113319,9876.0,5924.0,GRF2,ENSG
1290,GCOM1,"FLJ30973,GRINL1A,MYZAP-POLR2M",ENSG00000137878,26424.0,145781.0,GRINL1A,ENSG
1291,POLR2M,"GDOWN,GDOWN1,GRINL1A",ENSG00000255529,14862.0,81488.0,GRINL1A,ENSG
1292,LGALS12,GRIP1,ENSG00000133317,15788.0,85329.0,GRIP1,ENSG
1293,NCOA2,"BHLHE75,GRIP1,KAT13C,NCOA-2,TIF2",ENSG00000140396,7669.0,10499.0,GRIP1,ENSG
1294,LGALSL,"GRP,HSPC159",ENSG00000119862,25012.0,29094.0,GRP,ENSG
1295,UCMA,"C10ORF49,GRP",ENSG00000165623,25205.0,221044.0,GRP,ENSG
1296,THRB,"C-ERBA-2,C-ERBA-BETA,ERBA-BETA,ERBA2,GRTH,NR1A2,PRTH,THR1,THRB1,THRB2,THRBETA,THRBETA1,THRBETA2,TRB,TRBETA,TRBETA1",ENSG00000151090,11799.0,7068.0,GRTH,ENSG
1297,DDX25,GRTH,ENSG00000109832,18698.0,29118.0,GRTH,ENSG
1298,PUDP,"DXF68S1E,FAM16AX,GS1,HDHD1,HDHD1A",ENSG00000130021,16818.0,8226.0,GS1,ENSG
1299,MYO5A,"GS1,MYH12,MYO5,MYR12",ENSG00000197535,7602.0,4644.0,GS1,ENSG
1300,PNPLA4,"DXS1283E,GS2,IPLA2ETA",ENSG00000006757,24887.0,8228.0,GS2,ENSG
1301,RAB27A,"GS2,HST18676,RAB27,RAM",ENSG00000069974,9766.0,5873.0,GS2,ENSG
1302,GSPT1,"ERF3A,ETF3A,GST1",ENSG00000103342,4621.0,2935.0,GST1,ENSG
1303,GSTM1,"GST1,H-B,MU",ENSG00000134184,4632.0,2944.0,GST1,ENSG
1304,GSTA10P,GSTAP2,ENSG00000230845,49904.0,,GSTAP2,ENSG
1305,GSTA7P,"GSTAP2,GSTAP6",ENSG00000237674,4631.0,,GSTAP2,ENSG
1306,FRK,"GTK,PTK5,RAK",ENSG00000111816,3955.0,2444.0,GTK,ENSG
1307,KYAT1,"CCBL1,GTK,KAT1,KATI,CCBL1,GTK,KAT1,KATI",ENSG00000286112,,883.0,GTK,ENSG
1308,NPR2,"AMDM,ANPB,ANPRB,GC-B,GUCY2B,NPRB",ENSG00000159899,7944.0,4882.0,GUCY2B,ENSG
1309,NPR3,"ANPRC,C5ORF23,FLJ14054,GUCY2B,NPRC",ENSG00000113389,7945.0,4883.0,GUCY2B,ENSG
1310,HHATL,"C3ORF3,GUP1,KIAA1173,MBOAT3,MSTP002,OACT3",ENSG00000010282,13242.0,57467.0,GUP1,ENSG
1311,MYZAP,"GCOM1,GUP,GUP1,MYOZAP",ENSG00000263155,43444.0,100820829.0,GUP1,ENSG
1312,ERV3-1,"ENVR,ERV-R,ERV3,H-PLK,HERV-R",ENSG00000213462,3454.0,2086.0,H-PLK,ENSG
1313,ZNF117,"H-PLK,HPF9,H-PLK,HPF9",ENSG00000152926,12897.0,51351.0,H-PLK,ENSG
1314,CLIC4,"CLIC4L,DKFZP566G223,H1,HUH1,P64H1",ENSG00000169504,13518.0,25932.0,H1,ENSG
1315,RLN1,H1,ENSG00000107018,10026.0,6013.0,H1,ENSG
1316,VPS45,"H-VPS45,H1,VPS45A,VPS45B",ENSG00000136631,14579.0,11311.0,H1,ENSG
1317,FGFR1,"BFGFR,CD331,CEK,FLG,FLT2,H2,H3,H4,H5,KAL2,N-SAM",ENSG00000077782,3688.0,2260.0,H2,ENSG
1318,RLN2,"BA12D24.1.1,BA12D24.1.2,H2,RLXH2",ENSG00000107014,10027.0,6019.0,H2,ENSG
1319,TUBA3D,H2-ALPHA,ENSG00000075886,24071.0,113457.0,H2-ALPHA,ENSG
1320,TUBA4A,"FLJ30169,H2-ALPHA,TUBA1",ENSG00000127824,12407.0,7277.0,H2-ALPHA,ENSG
1321,H2AC17,"H2A.1,H2A/N,H2AFN,HIST1H2AM",ENSG00000278677,4735.0,8336.0,H2A.1,ENSG
1322,H2AC8,"H2A.1,H2A/A,H2AFA,HIST1H2AE",ENSG00000277075,4724.0,3012.0,H2A.1,ENSG
1323,H2AB2,"H2A.B.1,H2AFB2",ENSG00000277858,18298.0,474381.0,H2A.B.1,ENSG
1324,H2AB3,"H2A.B.1,H2AFB,H2AFB3",ENSG00000277745,14455.0,83740.0,H2A.B.1,ENSG
1325,H2AC18,"H2A.2,H2A/Q,H2AFO,HIST2H2AA,HIST2H2AA3",ENSG00000288825,4736.0,8337.0,H2A/Q,ENSG
1326,H2AC20,"H2A,H2A/Q,H2AFQ,HIST2H2AC",ENSG00000184260,4738.0,8338.0,H2A/Q,ENSG
1327,H2BC4,"H2B.1,H2B/L,H2BFL,HIST1H2BC",ENSG00000180596,4757.0,8347.0,H2B.1,ENSG
1328,H2BC21,"H2B,H2B-GL105,H2B.1,H2B/Q,H2BE,H2BFQ,HIST2H2BE",ENSG00000184678,4760.0,8349.0,H2B.1,ENSG
1329,RLN3,"H3,RXN3,ZINS4",ENSG00000288474,17135.0,117579.0,H3,ENSG
1330,H3C14,"H3,H3.2,H3/M,H3F2,H3FM,HIST2H3C,MGC9629",ENSG00000203811,20503.0,126961.0,H3,ENSG
1331,FGFR1,"BFGFR,CD331,CEK,FLG,FLT2,H2,H3,H4,H5,KAL2,N-SAM",ENSG00000077782,3688.0,2260.0,H3,ENSG
1332,H3C6,"H3.1,H3/D,H3FD,HIST1H3E",ENSG00000274750,4769.0,8353.0,H3.1,ENSG
1333,H3C3,"H3.1,H3/C,H3FC,HIST1H3C",ENSG00000287080,4768.0,8352.0,H3.1,ENSG
1334,H3C9P,"DJ45P21.6,H3F3AP1,HIST1H3PS1,P36",ENSG00000220875,18982.0,,H3F3AP1,ENSG
1335,H3P38,"H3F3AP1,HST18159,P48",ENSG00000259389,31028.0,,H3F3AP1,ENSG
1336,FGFR1,"BFGFR,CD331,CEK,FLG,FLT2,H2,H3,H4,H5,KAL2,N-SAM",ENSG00000077782,3688.0,2260.0,H4,ENSG
1337,CCDC6,"D10S170,H4,PTC,PTC1,TPC,TST1",ENSG00000108091,18782.0,8030.0,H4,ENSG
1338,H4C6,"H4,H4/C,H4FC,HIST1H4F",ENSG00000274618,4783.0,8361.0,H4,ENSG
1339,SEPTIN5,"CDCREL-1,H5,HCDCREL-1,PNUTL1,SEPT5,SEPTIN-5",ENSG00000184702,9164.0,5413.0,H5,ENSG
1340,SEPTIN4,"ARTS,C17ORF47,CE5B3,FLJ40121,H5,HCDCREL-2,HUCEP-7,MART,PNUTL2,SEPT4,SEPTIN-4",ENSG00000108387,9165.0,5414.0,H5,ENSG
1341,FGFR1,"BFGFR,CD331,CEK,FLG,FLT2,H2,H3,H4,H5,KAL2,N-SAM",ENSG00000077782,3688.0,2260.0,H5,ENSG
1342,KRT31,"HA-1,KRTHA1",ENSG00000292029,6448.0,3881.0,HA-1,ENSG
1343,ARHGAP45,"HA-1,HMHA1,KIAA0223",ENSG00000180448,17102.0,23526.0,HA-1,ENSG
1344,KRT32,"HA-2,KRTHA2",ENSG00000108759,6449.0,3882.0,HA-2,ENSG
1345,MYO1G,HA-2,ENSG00000136286,13880.0,64005.0,HA-2,ENSG
1346,SPINT1,"HAI,HAI-1,MANSC2",ENSG00000166145,11246.0,6692.0,HAI,ENSG
1347,ST14,"CAP3,HAI,MT-SP1,PRSS14,SNC19,TMPRSS14",ENSG00000149418,11344.0,6768.0,HAI,ENSG
1348,RTN3,"ASYIP,HAP,NSPL2,NSPLII,RTN3-A1",ENSG00000133318,10469.0,10313.0,HAP,ENSG
1349,RARB,"HAP,NR1B2,RAR-BETA,RARBETA,RRB2",ENSG00000077092,9865.0,5915.0,HAP,ENSG
1350,HAP1,"HAP2,HHLP1,HIP5,HLP",ENSG00000173805,4812.0,9001.0,HAP2,ENSG
1351,NFYA,"CBF-B,HAP2,NF-YA",ENSG00000001167,7804.0,4800.0,HAP2,ENSG
1352,ANKS4B,"FLJ38819,HARP",ENSG00000175311,26795.0,257629.0,HARP,ENSG
1353,SMARCAL1,"HARP,HHARP",ENSG00000138375,11102.0,50485.0,HARP,ENSG
1354,ANGPTL2,"ARP2,HARP",ENSG00000136859,490.0,23452.0,HARP,ENSG
1355,PANK2,"C20ORF48,FLJ11729,HARP,HSS,NBIA1,PKAN",ENSG00000125779,15894.0,80025.0,HARP,ENSG
1356,HNF1A-AS1,"C12ORF27,FLJ38690,HAS1,HASTER,NCRNA00262",ENSG00000241388,26785.0,283460.0,HAS1,ENSG
1357,DDX18,"HAS1,MRDB",ENSG00000088205,2741.0,8886.0,HAS1,ENSG
1358,HMHB1,"HB-1,HB-1Y",ENSG00000158497,29677.0,57824.0,HB-1,ENSG
1359,PEG10,"HB-1,KIAA1051,MAR2,MART2,MEF3L,RGAG3,RTL2,SIRH1",ENSG00000242265,14005.0,23089.0,HB-1,ENSG
1360,KRT81,"HB-1,KRTHB1",ENSG00000205426,6458.0,3887.0,HB-1,ENSG
1361,ENTPD3,"CD39L3,HB6,NTPDASE-3",ENSG00000168032,3365.0,956.0,HB6,ENSG
1362,KRT86,"HB6,KRTHB6,MNX",ENSG00000170442,6463.0,3892.0,HB6,ENSG
1363,HBD,HBK,ENSG00000223609,4829.0,3045.0,HBK,ENSG
1364,HBM,"HBAP2,HBK",ENSG00000206177,4826.0,3042.0,HBK,ENSG
1365,HEBP1,"HBP,HEBP",ENSG00000013583,17176.0,50865.0,HBP,ENSG
1366,AZU1,"AZAMP,AZU,CAP37,HBP,HUMAZUR,NAZC",ENSG00000278624,913.0,566.0,HBP,ENSG
1367,HDLBP,"HBP,VGL",ENSG00000115677,4857.0,3069.0,HBP,ENSG
1368,SLBP,HBP,ENSG00000163950,10904.0,7884.0,HBP,ENSG
1369,STAM2,HBP,ENSG00000115145,11358.0,10254.0,HBP,ENSG
1370,SCN1A,"FEB3,GEFSP2,HBSCI,NAC1,NAV1.1,SCN1,SMEI",ENSG00000144285,10585.0,6323.0,HBSCI,ENSG
1371,SCN2A,"HBSCI,HBSCII,NAV1.2,SCN2A1,SCN2A2",ENSG00000136531,10588.0,6326.0,HBSCI,ENSG
1372,CYCSP38,"HC2,HCP38",ENSG00000259513,24411.0,,HC2,ENSG
1373,PSMA1,"HC2,MGC14542,MGC14575,MGC14751,MGC1667,MGC21459,MGC22853,MGC23915,NU,PROS30",ENSG00000129084,9530.0,5682.0,HC2,ENSG
1374,SERPIND1,"D22S673,HC-II,HC2,HCF2,HLS2",ENSG00000099937,4838.0,3053.0,HC2,ENSG
1375,PSMA2,"HC3,MU,PMSA2",ENSG00000106588,9531.0,5683.0,HC3,ENSG
1376,CYCSP24,"HC3,HCP24,HCP31",ENSG00000227666,24398.0,,HC3,ENSG
1377,PSMB1,"HC5,PMSB1",ENSG00000008018,9537.0,5689.0,HC5,ENSG
1378,CYCSP1,"HC5,HCP36",ENSG00000271423,20095.0,,HC5,ENSG
1379,CYCSP35,"HC8,HCP35",ENSG00000233549,24409.0,,HC8,ENSG
1380,PSMA3,HC8,ENSG00000100567,9532.0,5684.0,HC8,ENSG
1381,HCAR2,"GPR109A,HCA2,HM74A,NIACR1,PUMA-G,PUMAG",ENSG00000182782,24827.0,338442.0,HCA2,ENSG
1382,ADCY10,"HCA2,RP1-313L4.2,SAC,SACI,SACY",ENSG00000143199,21285.0,55811.0,HCA2,ENSG
1383,MAGEC3,"CT7.2,HCA2,MAGE-C3",ENSG00000165509,23798.0,139081.0,HCA2,ENSG
1384,MAGEE2,HCA3,ENSG00000186675,24935.0,139599.0,HCA3,ENSG
1385,HCAR3,"GPR109B,HCA3,HM74",ENSG00000255398,16824.0,8843.0,HCA3,ENSG
1386,DCD,"AIDD,DCD-1,DSEP,HCAP,PIF",ENSG00000161634,14669.0,117159.0,HCAP,ENSG
1387,SMC3,"BAM,BAMACAN,CSPG6,HCAP,SMC3L1",ENSG00000108055,2468.0,9126.0,HCAP,ENSG
1388,RNGTT,"HCAP,HCE,HCE1",ENSG00000111880,10073.0,8732.0,HCAP,ENSG
1389,SARNP,"CIP29,HCC-1,THO1",ENSG00000205323,24432.0,84324.0,HCC-1,ENSG
1390,CCL14,"CKB1,HCC-1,HCC-3,MCIF,NCC-2,SCYA14,SCYL2",ENSG00000277236,10612.0,6358.0,HCC-1,ENSG
1391,MRPS11,"FLJ22512,FLJ23406,HCC-2,US11M",ENSG00000181991,14050.0,64963.0,HCC-2,ENSG
1392,TXNDC5,"ENDOPDI,ERP46,FLJ21353,FLJ90810,HCC-2,MGC3178,PDIA15",ENSG00000239264,21073.0,81567.0,HCC-2,ENSG
1393,CCL15,"HCC-2,HMRP-2B,LKN-1,MIP-1D,MIP-5,NCC-3,SCYA15,SCYL3",ENSG00000275528,10613.0,6359.0,HCC-2,ENSG
1394,CCL16,"CKB12,HCC-4,LCC-1,LEC,LMC,MTN-1,NCC-4,SCYA16,SCYL4",ENSG00000275095,10614.0,6360.0,HCC-4,ENSG
1395,RBMS1,"C2ORF12,DKFZP564H0764,HCC-4,MSSP-1,MSSP-2,MSSP-3,SCR2,YC1",ENSG00000153250,9907.0,5937.0,HCC-4,ENSG
1396,YY1AP1,"HCCA2,YAP,YY1AP",ENSG00000163374,30935.0,55249.0,HCCA2,ENSG
1397,MOB2,HCCA2,ENSG00000291442,24904.0,81532.0,HCCA2,ENSG
1398,LETMD1,"HCCR,HCCR-1,HCCR-2,HCCR1,HCCR2,SLC55A3",ENSG00000050426,24241.0,25875.0,HCCR-2,ENSG
1399,BRI3BP,"BNAS1,HCCR-2,HCCRBP-3,KG19",ENSG00000184992,14251.0,140707.0,HCCR-2,ENSG
1400,CGA,"FSHA,GPA1,GPHA,GPHA1,HCG,LHA,TSHA",ENSG00000135346,1885.0,1081.0,HCG,ENSG
1401,CGB5,HCG,ENSG00000189052,16452.0,93659.0,HCG,ENSG
1402,TRIM31,"C6ORF13,HCG1,HCGI,RNF",ENSG00000204616,16289.0,11074.0,HCG1,ENSG
1403,NUP42,"CG1,HCG1,H_RG271G13.9,NLP_1,NUPL2",ENSG00000136243,17010.0,11097.0,HCG1,ENSG
1404,PEBP1,"HCNP,PBP,PEBP,RKIP",ENSG00000089220,8630.0,5037.0,HCNP,ENSG
1405,XAB2,"HCNP,HCRN,NTC90,SYF1",ENSG00000076924,14089.0,56949.0,HCNP,ENSG
1406,PTPN6,"HCP,HCPH,PTP-1C,SHP-1,SHP1",ENSG00000111679,9658.0,5777.0,HCP,ENSG
1407,CPOX,"CPO,CPX,HCP",ENSG00000080819,2321.0,1371.0,HCP,ENSG
1408,AMBP,"EDC1,HCP,HI30,IATIL,ITI,ITIL,ITILC,UTI",ENSG00000106927,453.0,259.0,HCP,ENSG
1409,PDE7A,HCP1,ENSG00000205268,8791.0,5150.0,HCP1,ENSG
1410,SLC46A1,"HCP1,HPCFT,HSPCFT,MGC9564,PCFT",ENSG00000076351,30521.0,113235.0,HCP1,ENSG
1411,CYCSP51,HCP1,ENSG00000229357,24383.0,,HCP1,ENSG
1412,PRMT1,"ANM1,HCP1,HRMT1L2",ENSG00000126457,5187.0,3276.0,HCP1,ENSG
1413,CCRL2,"ACKR5,CKRX,CRAM-A,CRAM-B,HCR",ENSG00000121797,1612.0,9034.0,HCR,ENSG
1414,EIF2AK1,"HCR,HHRI,HRI,KIAA1369",ENSG00000086232,24921.0,27102.0,HCR,ENSG
1415,CCHCR1,"C6ORF18,HCR",ENSG00000204536,13930.0,54535.0,HCR,ENSG
1416,HLCS,HCS,ENSG00000159267,4976.0,3141.0,HCS,ENSG
1417,CYCS,"CYC,HCS",ENSG00000172115,19986.0,54205.0,HCS,ENSG
1418,SPAG11A,"EDDM2A,HE2,EDDM2A,HE2,EDDM2A,HE2",ENSG00000288309,33342.0,10407.0,HE2,ENSG
1419,SPAG11B,"EDDM2B,EP2,EP2C,EP2D,HE2,EDDM2B,EP2,EP2C,EP2D,HE2,EDDM2B,EP2,EP2C,EP2D,HE2",ENSG00000285507,14534.0,10407.0,HE2,ENSG
1420,HAND2,"BHLHA26,DHAND,HED,THING2",ENSG00000164107,4808.0,9464.0,HED,ENSG
1421,EDA,"ED1,ED1-A1,ED1-A2,EDA-A1,EDA-A2,EDA1,EDA2,HED,ODT1,XHED,XLHED",ENSG00000158813,3157.0,1896.0,HED,ENSG
1422,GJB6,"CX30,DFNA3,ED2,EDH,HED",ENSG00000121742,4288.0,10804.0,HED,ENSG
1423,NHLH1,"BHLHA35,HEN1,NSCL,NSCL1",ENSG00000171786,7817.0,4807.0,HEN1,ENSG
1424,HENMT1,"C1ORF59,FLJ30525,HEN1",ENSG00000162639,26400.0,113802.0,HEN1,ENSG
1425,DNLZ,"BA413M3.2,C9ORF151,HEP,RP11-413M3.2,TIMM15,ZIM17",ENSG00000213221,33879.0,728489.0,HEP,ENSG
1426,EPHB6,HEP,ENSG00000275482,3396.0,2051.0,HEP,ENSG
1427,IFTAP,"C11ORF74,FLJ38678,HEPIS,NWC",ENSG00000166352,25142.0,119710.0,HEPIS,ENSG
1428,C17ORF49,,ENSG00000258315,28737.0,124944.0,HEPIS,ENSG
1429,IL6,"BSF2,HGF,HSF,IFNB2,IL-6",ENSG00000136244,6018.0,3569.0,HGF,ENSG
1430,SOS1,"GF1,GINGF,HGF",ENSG00000115904,11187.0,6654.0,HGF,ENSG
1431,MST1,"D3F15S2,DNF15S2,HGFL,MSP,NF15S2",ENSG00000173531,7380.0,4485.0,HGFL,ENSG
1432,PIK3IP1,"HGFL,MGC17330,TRIP",ENSG00000100100,24942.0,113791.0,HGFL,ENSG
1433,LLGL2,"HGL,HUGL-2",ENSG00000073350,6629.0,3993.0,HGL,ENSG
1434,NRG1,"GGF,HGL,HRG,NDF,NRG1-IT2",ENSG00000157168,7997.0,3084.0,HGL,ENSG
1435,LIPF,"HGL,HLAL",ENSG00000182333,6622.0,8513.0,HGL,ENSG
1436,ZMPSTE24,"FACE-1,HGPS,PRO1,STE24,STE24P",ENSG00000084073,12877.0,10269.0,HGPS,ENSG
1437,LMNA,"CMD1A,HGPS,LGMD1B,LMN1,LMNL1,MADA,PRO1",ENSG00000160789,6636.0,4000.0,HGPS,ENSG
1438,ROBO3,"FLJ21044,HGPPS,HGPS,RBIG1",ENSG00000154134,13433.0,64221.0,HGPS,ENSG
1439,YTHDF2P1,"HGRG8,NY-REN-2,YTHDF2P",ENSG00000270503,19865.0,,HGRG8,ENSG
1440,YTHDF2,"CAHL,HGRG8,NY-REN-2",ENSG00000198492,31675.0,51441.0,HGRG8,ENSG
1441,PTHLH,"HHM,PLP,PTHR,PTHRP",ENSG00000087494,9607.0,5744.0,HHM,ENSG
1442,CCNDBP1,"DIP1,GCIP,HHM",ENSG00000166946,1587.0,23582.0,HHM,ENSG
1443,ABCC8,"ABC36,HHF1,HI,HRINS,MRP8,PHHI,SUR,SUR1,TNDM2",ENSG00000006071,59.0,6833.0,HI,ENSG
1444,AKAP4,"AKAP82,CT99,FSC1,HAKAP82,HI,P82",ENSG00000147081,374.0,8852.0,HI,ENSG
1445,REG3A,"HIP,PAP,PAP1,PBCGF,REG-III,REG3",ENSG00000172016,8601.0,5068.0,HIP,ENSG
1446,RPL29,"EL29,HIP,HUMRPL29,L29,RPL29P10",ENSG00000162244,10331.0,6159.0,HIP,ENSG
1447,HHIP,"FLJ20992,HIP",ENSG00000164161,14866.0,64399.0,HIP,ENSG
1448,ST13,"FAM10A1,HIP,HSPABP1,P48,SNC6",ENSG00000100380,11343.0,6767.0,HIP,ENSG
1449,HAL,HIS,ENSG00000084110,4806.0,3034.0,HIS,ENSG
1450,AKR1B10,"AKR1B11,AKR1B12,ALDRLN,ARL-1,ARL1,HIS,HSI",ENSG00000198074,382.0,57016.0,HIS,ENSG
1451,HTN1,HIS1,ENSG00000126550,5283.0,3346.0,HIS1,ENSG
1452,HEXIM1,"CLP-1,EDG1,HIS1,MAQ1",ENSG00000186834,24953.0,10614.0,HIS1,ENSG
1453,KNG1,"BDK,BK,HK,HMWK,KNG",ENSG00000113889,6383.0,3827.0,HK,ENSG
1454,ATP12A,"ATP1AL1,H-K-ATPASE,HK",ENSG00000075673,13816.0,479.0,HK,ENSG
1455,HOOK1,HK1,ENSG00000134709,19884.0,51361.0,HK1,ENSG
1456,KCNA4,"HK1,HPCN2,KCNA4L,KV1.4,PCN2",ENSG00000182255,6222.0,3739.0,HK1,ENSG
1457,HOOK2,HK2,ENSG00000095066,19885.0,29911.0,HK2,ENSG
1458,KIF2A,"HK2,KIF2",ENSG00000068796,6318.0,3796.0,HK2,ENSG
1459,KCNA5,"HK2,HPCN1,KV1.5",ENSG00000130037,6224.0,3741.0,HK2,ENSG
1460,GCK,"HK4,MODY2",ENSG00000106633,4195.0,2645.0,HK4,ENSG
1461,KCNA2,"HK4,KV1.2",ENSG00000177301,6220.0,3737.0,HK4,ENSG
1462,LIPC,"HL,HTGL",ENSG00000166035,6619.0,3990.0,HL,ENSG
1463,HMGCL,"HL,HMGCL1",ENSG00000117305,5005.0,3155.0,HL,ENSG
1464,DNAH6,"DNAHC6,DNHL1,FLJ37357,HL-2",ENSG00000115423,2951.0,1768.0,HL-2,ENSG
1465,ITLN2,HL-2,ENSG00000158764,20599.0,142683.0,HL-2,ENSG
1466,HLA-L,"HLA-92,HLA92,HLAL",ENSG00000241166,4970.0,,HLAL,ENSG
1467,LIPF,"HGL,HLAL",ENSG00000182333,6622.0,8513.0,HLAL,ENSG
1468,SKIC2,"170A,DDX13,HLP,SKI2,SKI2W,SKIV2,SKIV2L,SKIV2L1",ENSG00000223493,10898.0,6499.0,HLP,ENSG
1469,HAP1,"HAP2,HHLP1,HIP5,HLP",ENSG00000173805,4812.0,9001.0,HLP,ENSG
1470,GZMB,"CCPI,CGL-1,CGL1,CSP-B,CSPB,CTLA1,CTSGL1,HLP,SECT",ENSG00000100453,4709.0,3002.0,HLP,ENSG
1471,HPCAL1,"BDR1,HLP2,VILIP-3",ENSG00000115756,5145.0,3241.0,HLP2,ENSG
1472,DDX3X,"CAP-RF,DBX,DDX14,DDX3,HLP2",ENSG00000215301,2745.0,1654.0,HLP2,ENSG
1473,SHH,"HHG1,HLP3,HPE3,MCOPCB5,SMMCI,TPT,TPTPS",ENSG00000164690,10848.0,6469.0,HLP3,ENSG
1474,VSNL1,"HLP3,HPCAL3,HUVISL1,VILIP,VILIP-1",ENSG00000163032,12722.0,7447.0,HLP3,ENSG
1475,PEA15,"HMAT1,HUMMAT1H,MAT1,MAT1H,PEA-15,PED,PED-PEA15,PED/PEA15",ENSG00000162734,8822.0,8682.0,HMAT1,ENSG
1476,ALG1,"CDG1K,HMAT1,HMT-1,MAT-1",ENSG00000033011,18294.0,56052.0,HMAT1,ENSG
1477,MSH2,"COCA1,HNPCC,HNPCC1,MSH-2",ENSG00000095002,7325.0,4436.0,HNPCC,ENSG
1478,MLH1,"COCA2,FCC2,HNPCC,HNPCC2,MLH-1",ENSG00000076242,7127.0,4292.0,HNPCC,ENSG
1479,RBMXP1,"HNRNP-G,HNRPG",ENSG00000216835,9911.0,,HNRNP-G,ENSG
